"Id","SalePrice"
2850,271359.319574167
2851,210477.951590293
2852,230883.209437413
2853,234541.983748276
2854,142690.587465319
2855,199473.922616532
2856,202062.32596894
2857,187547.156127855
2858,204805.338278511
2859,122035.288163046
2860,136722.422447804
2861,128205.286892332
2862,193772.510024883
2863,127568.66310327
2864,248246.772078652
2865,144338.715414231
2866,142555.644218113
2867,103725.862033981
2868,106912.474054581
2869,103188.07353566
2870,129437.71831556
2871,86202.55793051
2872,61125.1970856484
2873,102499.291841541
2874,136511.179411448
2875,115639.959284483
2876,161511.496529717
2877,141623.418048315
2878,158024.517749904
2879,135620.283089582
2880,103201.22342446
2881,145427.691292282
2882,169203.638968818
2883,192496.112218756
2884,197333.253800239
2885,181946.022049926
2886,230466.801153959
2887,95365.387766763
2888,138284.310469257
2889,63614.1942975775
2890,83906.588719389
2891,140556.04121393
2892,41281.5858152915
2893,65293.9333048107
2894,53547.6819225149
2895,328304.333855592
2896,284648.314795434
2897,208769.452776362
2898,156841.386328368
2899,203036.297149531
2900,159435.024443283
2901,219746.647194283
2902,187436.332180438
2903,318767.820871915
2904,342637.214035377
2905,88101.9651317754
2906,189573.380223873
2907,108075.680509095
2908,129899.589760862
2909,158143.385326713
2910,82190.1841826866
2911,84767.8044502819
2912,146282.914657855
2913,82060.1665657688
2914,78720.8591931235
2915,84421.2137882556
2916,82953.3241150763
2917,168744.854554632
2918,117397.104528724
2919,221173.372229773
